,es_respuesta,fecha,likes,respuestas,texto,usuario,seccion,titulo,url,severe_toxicity,toxicity
32584,True,1 sem,·,0,"Joaquin F A Zabalza quedate tranquilo que si la entendi. Es una editorial de un viejo periodista fanático de un jugador de futbol, que quiere ocultar todo lo malo que hizo su idolo que fue mucho mas que lo bueno. Todo lo que dice es mentira, porque por ejemplo cuando loo sacaron de la manito del campo de juego en aquel mundial , salió en la prensa de todo el mundo, y los periodistas , en especial los Argentinos de pasquines, lo trataron de ocultar para preservar lo peor que podiamos saber de un jugador nuestro, su doping, y a la vez para cuidar el laburo. Y hay mucho mas por decir , pero......",Ramon Pacheco,deportes-2,"Diego querido, haremos de cuenta que no dijiste nada sobre Messi",https://www.infobae.com/deportes-2/2018/10/15/diego-querido-haremos-de-cuenta-que-no-dijiste-nada-sobre-messi/&sa=U&ved=0ahUKEwjVy7DJ95zeAhUIvJAKHV6rB_YQFggTMAA&usg=AOvVaw0qNRN6Rx-vwsNyhCvN8AM9,0.32305276,0.26193103
7231,False,3 sem,·,0,"en qué quedamos? se afeitó, o no se afeitó? cambio de look? verguenza? tal vez :D",Gustavo Fols,deportes-2,"Daniel Angelici: ""De ninguna manera voy a echar a Guillermo""",https://www.infobae.com/deportes-2/2018/09/28/daniel-angelici-de-ninguna-manera-voy-a-echar-a-guillermo/&sa=U&ved=0ahUKEwjc_fmuv5veAhXIgJAKHfLvBlEQFggrMAQ&usg=AOvVaw2iSDCHN28_cYwcA6FlfPaJ,0.11891539400000001,0.25988322
21649,False,2 sem,3,0,"Empleado de afa en tiempos de Grondona,historico periodista de editorial Atlantida ,sin autoridad moral,para señalar a nadie.",Hernan Perez Alonso,deportes-2,Hay que declarar nula la Copa Libertadores,https://www.infobae.com/deportes-2/2018/10/07/hay-que-declarar-nula-la-copa-libertadores/&sa=U&ved=0ahUKEwjmvb7twJveAhVFD5AKHUpcAU0QFggTMAA&usg=AOvVaw3iVWilyyZsw65X-M2b8ndY,0.24351512,0.25980717
18813,False,2 sem,2,0,"Coudet no está diciendo que él es mejor que Scaloni, está diciendo algo por demás razonable. Está hablando de AFA, no de Scaloni, pero bueno... Ni a este diario ni a la mafia le conviene que el titular sea el correcto.",Tadeo Ferrero,deportes-2,"El ""Chacho"" Coudet cargó contra Lionel Scaloni y su puesto en la selección argentina",https://www.infobae.com/deportes-2/2018/10/05/el-chacho-coudet-cargo-contra-lionel-scaloni-y-su-puesto-en-la-seleccion-argentina/&sa=U&ved=0ahUKEwio-4bBwJveAhUDgJAKHel1AzMQFgglMAM&usg=AOvVaw0pEw2CU29OXeVIXnh8PTxy,0.17449029,0.25972924
16744,False,3 sem,2,0,"Si...una certidumbre bárbara! Con tasas de más del 70% crean una certidumbre espectacular... se pueden iniciar nuevos emprendimientos tranquilamente...total si necesitás apoyo financiero, los bancos hoy te financian lo que quieras... al 130%!!! Un verdadero regalo para aprovechar. En este marco de total estabilidad se van a atropellar en las aduanas por venir a invertir en el país. Para los que lo vivimos, esto es lo más parecido que se vió a la situación vivida en el gobierno de Alfonsín... no tenían idea de que hacer ni de como parar la catástrofe. Para colmo ahora tenemos en el BCRA a un escritor de cuentos infantiles y en el ministerio de economía a un periodista. Siendo optimista creo que es el fin",Pedro Martin,economia,El Banco Central busca recuperar la certidumbre y bajar la inflación para evitar una tercera turbulencia cambiaria,https://www.infobae.com/economia/2018/10/03/el-banco-central-busca-recuperar-la-certidumbre-y-bajar-la-inflacion-para-evitar-una-tercera-turbulencia-cambiaria/&sa=U&ved=0ahUKEwjBirGQwJveAhVDOZAKHd-vApgQFggrMAQ&usg=AOvVaw0r1x3wplABiPlL_hY7jUqW,0.33233374,0.25972804
43527,True,1 d,·,0,Tu odio a USA es demasiado! Esta nota es sobre un logro Chino!,Santiago Susperreguy,america/mundo,China inauguró el puente marítimo más largo del mundo,https://www.infobae.com/america/mundo/2018/10/22/china-se-prepara-para-inaugurar-el-puente-maritimo-mas-largo-del-mundo/,0.19198348,0.25937954
23257,False,2 sem,2,0,Ahora importa esto y los medios lo publican por la guerra comercial que Trump tiene con China y busca desacreditarlos. Ni EEUU ni China son Carmelitas descalzas,Andres Diaz,america/mundo,"China y su ""tesoro"" más siniestro: la producción descontrolada del devastador fentanilo",https://www.infobae.com/america/mundo/2018/10/09/china-y-su-tesoro-mas-siniestro-la-produccion-descontrolada-del-devastador-fentanilo/&sa=U&ved=0ahUKEwi3hqLx9JzeAhWIEJAKHVz5D90QFggfMAI&usg=AOvVaw30aGIEL2n7F5o4Tgwi9Pdi,0.24492301,0.25912282
5003,False,3 sem,2,0,"Sr periodista , en el mismo dia destilo su veneno en dos diarios . Tenga cuidadao al tragar puede morir con su propia saliva ........................",Kitty Spina,politica,Un suplicio interminable,https://www.infobae.com/politica/2018/09/26/un-suplicio-interminable/&sa=U&ved=0ahUKEwjyy5iKv5veAhUOmJAKHYvSDyYQFggTMAA&usg=AOvVaw2KuCFBz6mk8FShxDRCi91S,0.3462054,0.25872567
25482,False,1 sem,2,0,"devido, hermano sonastes, tu señora con tu biografia que hicieron para los canales ya no sirve, todo se basaba en tu preventiva,lease preso politico, como el libro del periodista timerman, no del hijo sonso, ahora ya no puede decir eso, ahora estas preso, pero vistes, la porota no te largo del todo la mano, solo te dieron 5 años y ocho meses y no 12 años como pidieron de la querella. pedile perdon a la porota, sali a hacer campaña con los presos, asi la eligen como reina anual de la gayola. cuando entre , si entra, ya tiene titulo puesto",Jose Kruguer,politica,De Vido condenado: crónica de la caída en desgracia de un ministro todopoderoso,https://www.infobae.com/politica/2018/10/10/de-vido-condenado-cronica-de-un-ministro-todopoderoso-caido-en-desgracia/&sa=U&ved=0ahUKEwi6pPGD9ZzeAhXHG5AKHQq3B-UQFggfMAI&usg=AOvVaw1ogZydglzjz6zY_loMV6-S,0.26988402,0.25872567
3931,False,4 sem,4,0,"Totalmente de acuerdo con Carlos Villa. Majul ya sos para el Macrismo, lo que Torugo es para la Kristner. Un periodista que no es objetivo, ES UN TRAPO DE PISO del gobierno de turno. ( Deja que el piso SE VEA LINDO, saca todo lo que se veía feo y pero el piso sigue siendo el mismo. Y despues de usarlo tanto tiempo, el trapo termina en la basura )",Octavio Paez,politica,El paro afecta al país pero favorece a Mauricio Macri,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0.1763698,0.25872567
33831,True,1 sem,·,0,"Estimado amigo, me parece que confundís a Claudia Piñeiro con Claudia Peiró. La primera es una escritora de cuarta que vende muchos libros gracias a la difusión que le hace el lobby abortista. La segunda es la autora de esta nota y todo lo que ha escrito me parece excelente. A mi me pasaba lo mismo, también las confundía por lo parecido del nombre. Pero es bueno señalarlo para diferenciarlas.",Carlos Peña,sociedad,12 de Octubre: polémica en Sevilla por la conferencia de un profesor argentino,https://www.infobae.com/sociedad/2018/10/15/12-de-octubre-polemica-en-sevilla-por-la-conferencia-de-un-profesor-argentino/&sa=U&ved=0ahUKEwjDraXQ95zeAhVKE5AKHRG5AIgQFggfMAI&usg=AOvVaw3PW-cKiuqA0Tfki99H1-_w,0.26961565,0.25649548
31359,False,1 sem,3,5,●● POR QUE ? NO PUBLICAN LOS ASESINATOS DE LA FAMILA CLINTON ESTA PAREJA DE POLITICO ESTADOUNIDENCE QUE TIENE UNA HISTORIA NEGRA DE CRÍMENES DENTRO DE EE.UU ....,Luis Silva,america/mundo,Tres magnates rusos hicieron de Putin su enemigo: ahora están todos muertos,https://www.infobae.com/america/mundo/2018/10/14/tres-magnates-rusos-hicieron-de-putin-su-enemigo-ahora-estan-todos-muertos/&sa=U&ved=0ahUKEwico9a995zeAhUBvZAKHcEdARkQFggfMAI&usg=AOvVaw30MWo-4FpwivSDR5Mr4L-z,0.27776490000000004,0.25533333
41241,False,4 d,·,0,La otra vez estaban en c9ntra de los vigis este diario ahora a favor son como la tortilla estos noticieros 😂😂😂😂,Matias Adrian,sociedad,Ascenderán a los policías que fueron amenazados por un juez en pleno operativo,https://www.infobae.com/sociedad/2018/10/19/ascenderan-a-los-policias-que-fueron-amenazados-por-un-juez-en-pleno-operativo/&sa=U&ved=0ahUKEwif1-7--JzeAhXHFJAKHZqzDHYQFggrMAQ&usg=AOvVaw2k60VBfDOvC5sMZngbQZCZ,0.22310059999999998,0.25315365
43226,False,·,·,0,"Avivate redactor!! El grupo ingles NO se llama ""Recordamos los submaRINOS"". Se llama ""Recordamos a los SubmaRINISTASSSS"". Es por la gente, NO por las máquinas!!! Escribe todo un artículo y no entendió lo principal?? pero que clase de redactores tiene este diario digital?????????? Todos los dias errores de conceptos en los artículos!! No hacen selección de personal??? Don Hadadddd, un médico por aqui!!!",Luis Comelli,sociedad,Los submarinistas británicos realizaron un homenaje a los tripulantes del ARA San Juan,https://www.infobae.com/sociedad/2018/10/21/los-submarinistas-britanicos-realizaron-un-homenaje-a-los-tripulantes-del-ara-san-juan/&sa=U&ved=0ahUKEwjp9fLD-ZzeAhUEOZAKHecjAdkQFggeMAI&usg=AOvVaw3ZZMPSoKUyOskgK9yJtTYw,0.23011473,0.24929813
45884,False,1 d,1,4,"Felicitaciones Branca, el unico periodista de ese panel que no es complice del megasaqueo actual de este pais.",Waman Amaru,teleshow/infoshow,Diego Brancatelli será papá por segunda vez,https://www.infobae.com/teleshow/infoshow/2018/10/23/diego-brancatelli-sera-papa-por-segunda-vez/,0.15057813,0.24663414
21734,False,2 sem,1,0,Tiene poca memotia estos periodista siempre hubo esto robos me acuerdo el partido de boca pumas como lo caminaron a los mejicanoa o boca corintias la epoca de bianchi el arbitro amarilla siempre paso esto,Cesar Filippi,deportes-2,Hay que declarar nula la Copa Libertadores,https://www.infobae.com/deportes-2/2018/10/07/hay-que-declarar-nula-la-copa-libertadores/&sa=U&ved=0ahUKEwjmvb7twJveAhVFD5AKHUpcAU0QFggTMAA&usg=AOvVaw3iVWilyyZsw65X-M2b8ndY,0.23793666,0.2437694
31271,False,1 sem,1,1,Este diario es una barbaridad... Por que no dicen a la gente la verdad? Que todos estos tipos fueron matados por los servicios britanicos cuando estos se entreraro que los asi llamados oigarcas decidieron volver a Rusia para prestar sus declaraciones contra los anglosajones y sus metodos...,Silvio Gesell,america/mundo,Tres magnates rusos hicieron de Putin su enemigo: ahora están todos muertos,https://www.infobae.com/america/mundo/2018/10/14/tres-magnates-rusos-hicieron-de-putin-su-enemigo-ahora-estan-todos-muertos/&sa=U&ved=0ahUKEwico9a995zeAhUBvZAKHcEdARkQFggfMAI&usg=AOvVaw30MWo-4FpwivSDR5Mr4L-z,0.22253413,0.24246673
288,True,4 sem,1,0,Seguramente se acreditó como periodista,Delysid Hector,deportes-2,Gonzalito Rodríguez habló sobre el mal momento que vivió en la Bombonera,https://www.infobae.com/deportes-2/2018/09/24/gonzalito-rodriguez-hablo-sobre-el-mal-momento-que-vivio-en-la-bombonera/&sa=U&ved=0ahUKEwi017XYvpveAhUECpAKHSgLDssQFggrMAQ&usg=AOvVaw0SZw4Vhi93d8Mb9ttPp-X9,0.14086264,0.24209923
24657,True,2 sem,1,0,"Ivanovna Scher y quien dice que no lo pinto esta seudo periodista para poder escribir esta nota?
No es caracteristica de los provida ir pintando paredes si no de unas que llevan el pañuelito verde, asi estan las paredes en el centro de la capital...",Maria Eugenia Sanili,sociedad,"""Entraron al hospital disfrazados de médicos"": la estrategia “de guerra” para frenar los abortos legales",https://www.infobae.com/sociedad/2018/10/09/entraron-al-hospital-disfrazados-de-medicos-la-estrategia-de-guerra-para-frenar-los-abortos-legales/&sa=U&ved=0ahUKEwiDr87i9JzeAhXFfpAKHfg8CGkQFggrMAQ&usg=AOvVaw0UcZmqLGDhvW6p5MBkwaII,0.18450464,0.23834519
7034,False,3 sem,2,0,"Me parece coherente lo que pide para ser atendida con su familia, no sé por qué en esta nota lo ponen en duda. Tuve una empleada excelente durante 10 años, llegó a sus cincuenta y tantos. Solo dejó de trabajar porque volvió a su Jujuy natal y jamás tuvimos ningún problema, buena persona, madura y de poco hablar.",Silvia Franchi,teleshow/infoshow,Los requisitos que exige Vicky Xipolitakis para contratar a una niñera y una empleada doméstica,https://www.infobae.com/teleshow/infoshow/2018/09/27/los-requisitos-que-exige-vicky-xipolitakis-para-contratar-a-una-ninera-y-una-empleada-domestica/&sa=U&ved=0ahUKEwiHg5Wkv5veAhXEE5AKHbddA5wQFggrMAQ&usg=AOvVaw224WjVK7mus9YaTtWXjtNv,0.19828162,0.23799859
36259,True,1 sem,2,0,"fue todo mentira, por favor hay que aprender a leer, informarse, la dueña de genesis salio a desmentir todo, es mas si entras a su face hizo directamente una publicacion de agradecimiento hacia las mujeres, basta de fuentes que solo provocan miedo en la gente, los mismo que dicen eso, llevan violencia en su cabezita a la hora de inventar tantas pavadas, fue un encuentro hermoso y nos dio trabajo a muchos! beso",Luciana Railef,sociedad,"Encuentro Nacional de Mujeres, una buena oportunidad para las emprendedoras gastronómicas",https://www.infobae.com/sociedad/2018/10/16/encuentro-nacional-de-mujeres-una-buena-oportunidad-para-las-emprendedoras-gastronomicas/&sa=U&ved=0ahUKEwja_ODy95zeAhUGf5AKHbiVCGwQFggfMAI&usg=AOvVaw1LWDWZf_9aCGbCcOUV412E,0.35993809,0.23751101
15888,False,3 sem,11,1,"Sé que la última imagen fue hiriente para los kirchneristas. Pero resumir la trayectoria de Sábat a esa o las poquitas ilustraciones que aparecen en esta nota es minimizarlo. Leí en un comentario: ""Sólo un dibujante"". Tal vez sea así. Pero ese ""simple dibujante"" nos ha dicho más de nuestra historia que la gran mayoría de nuestra población que viene ocultando el pasado o vistiéndolo con el atuendo que les convenga. Es fácil hacerse el rebelde en democracia. Pero muchos de los que hoy gritan se mojaron los pantalones ante las botas, o se ensuciaron las manos pactando con la tortura, no importa qué color de pañuelo exhiban hoy día. Gracias, don Hermenegildo Sábat, y siga haciendo caricaturas sobre las nubes. Suelo mirar al cielo así que alguna vez le descubriré su pluma haciendo travesuras.",José Velázquez,sociedad,Murió el dibujante Hermenegildo Sábat,https://www.infobae.com/sociedad/2018/10/02/murio-el-dibujante-hermenegildo-sabat/&sa=U&ved=0ahUKEwihg6SCwJveAhVDf5AKHQNPAhsQFggTMAA&usg=AOvVaw2RxI2nREtvY0I-0PL1UUIl,0.27150297,0.23633546
44036,False,1 d,3,0,"Quien habra mandado a pegar esos afiches? Que raro no? Quien se va a preocupar por este periodista (Independiente?), O los habra mandado a pegar él mismo? Todo sea por el rating......",Alfonso Geldern,sociedad,"Adepa condenó y calificó de ""ataque intimidatorio"" los afiches dirigidos al periodista Luis Majul",https://www.infobae.com/sociedad/2018/10/22/adepa-condeno-y-califico-de-ataque-intimidatorio-los-afiches-dirigidos-al-periodista-luis-majul/,0.20797692,0.23580761
4416,False,4 sem,2,0,"Silvia Mercado... con esta nota se constata de que tus padres son hermanos... cuál es la raíz política de los sindicatos actuales, pedazo de opa? los gremios son de la UCDe? del Frente Progresista?",Federico Ingaramo,politica,El 61% de los paros generales fueron contra gobiernos no peronistas,https://www.infobae.com/politica/2018/09/25/el-61-de-los-paros-generales-fueron-contra-gobiernos-no-peronistas/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFggrMAQ&usg=AOvVaw2yCzDN1JUwPcWU1E4xA7b8,0.18305870000000002,0.23504429999999998
33414,False,1 sem,7,0,"Yo, no termino de entender a Moyano, él vive diciendo que si termina preso, es un lujo, porque su lucha es por los trabajadores, Pablito, vive diciendo que si ""Macri"", lo mete preso, para él es un lujo. En definitiva, en qué quedamos LES GUSTA QUE LOS MANDEN EN CANA o NO LES GUSTA, LO HACEN POR LOS TRABAJADORES, o Moyano padre, está cuidando a sus hijos. Sin duda, mi materia gris, se está desgastando, no termino de entender a los Moyano. De Paso, a los Moyano, chicos, NO ES MACRI, NO ES CARRIO, si van en cana ES PORQUE HAY UN JUEZ, UN FISCAL y UN EXPEDIENTE CON PRUEBAS del que surge que HAY DELITO y lo cometieron ustedes",Maria Del Carmen Festa,politica,"Hugo Moyano: ""Si atacan a mi familia, yo también los voy a atacar a ellos""",https://www.infobae.com/politica/2018/10/15/hugo-moyano-si-atacan-a-mi-familia-yo-tambien-los-voy-a-atacar-a-ellos/&sa=U&ved=0ahUKEwiO0r3V95zeAhWKIZAKHSSPBvgQFggrMAQ&usg=AOvVaw2Oj4PhT10My9xYU3fQzn9r,0.24994929999999999,0.21862309
4545,True,4 sem,·,0,Guillote Tesla tal vez si vieras los Martín fierro de aire puedas notar que los homenajeados existen. No reparé en el detalle de que haya actores que laboren en cable por lo gral están en canal de aire. Cada cosa en su lugar. A Cerati tampoco lo nombran pero mira el homenaje que le hicieron con el Cirque soleil. Pero no era periodista era artista. A esta mujer la mataron haciéndole un estudio de rutina. Si tuvieran que poner a todos los que se mueren todos los días no alcanzarían las pantallas.,Romina Giaconi,teleshow/infoshow,Martín Fierro de Cable 2018: el recuerdo de Sergio Lapegüe a Débora Pérez Volpin,https://www.infobae.com/teleshow/infoshow/2018/09/25/martin-fierro-de-cable-2018-el-recuerdo-de-sergio-lapegue-a-debora-perez-volpin/&sa=U&ved=0ahUKEwii_p_5vpveAhXCgpAKHenjBGUQFgglMAM&usg=AOvVaw1i8q2eVUy-BXEL3gW6siXV,0.3373638,0.21185467
8066,True,·,·,0,"Diego Martin Pintos , cipayo! Trabajo en empresas privadas desde que sali de la facultad y nunca vivi del estado. Vos podes decir lo mismo? He viajado siempre por trabajo al exterior, y lo poco que traje de tecnologia, siempre lo declare. Pero no desviemos el foco de la noticia. Esta nota es otro engaño mas como el segundo semestre, etc.
Como un ciego, estas defendiendo algo indefendible, como es la ""pobreza planificada"" que ejecuta este gobierno.
Generaron la misma devaluacion que en 2002 para generar ganancias a uno pocos.
Pero por suerte en 2019 se van!",Eusebio Martinez,economia,"Se podrán ingresar al país legalmente celulares, laptops y tablets sin pagar impuestos en la Aduana",https://www.infobae.com/economia/2018/09/28/se-podran-ingresar-al-pais-celulares-laptops-y-tablets-sin-declarar-en-la-aduana/&sa=U&ved=0ahUKEwiU_rerv5veAhXDvZAKHa7pCg4QFggfMAI&usg=AOvVaw0j-ZDsHID4qMdlvxu_ccU1,0.1815691,0.20702703
18430,True,2 sem,2,0,"Aunque me cueste entender el porqué.. comprendo que defiendas los globitos.. pero creo que justo en esta nota... en conclusion... que haga lo que quira ahora, total la deuda la condono, y pagaremos la estafa todos los argentinos, como sevel, como manliba... Pero bueno... papelerios son papelerios",Clauu Ale,politica,Mauricio Macri se excusó de intervenir en el caso Correo Argentino,https://www.infobae.com/politica/2018/10/04/mauricio-macri-se-excuso-de-intervenir-en-el-caso-correo-argentino/&sa=U&ved=0ahUKEwiH496ywJveAhUBjJAKHW--DM0QFgglMAM&usg=AOvVaw2OvMxmbFuP9kDQfD9ffFOb,0.2541965,0.19863188
2665,False,4 sem,·,0,"""quedarse con todo"", el periodista se refiere a la plata de todos los argentinos que está siendo usada para que los amigos y testaferros del gobierno fuguen los dólares que nos presta gentilmente el FMI?",Daniel Berman,economia,Luis Caputo renunció al Banco Central,https://www.infobae.com/economia/2018/09/25/luis-caputo-renuncio-al-banco-central/&sa=U&ved=0ahUKEwiO4YXrvpveAhXKG5AKHeF8A2UQFggTMAA&usg=AOvVaw3WStYfNCLuEy0RaN9UB_bU,0.21909510000000001,0.19863188
43937,False,1 d,9,5,"El afiche dice la verdad, solo le avisa a la gente que no sabe quien es Majul, que su esposa es hermana del Procurador nombrado por el gobierno de Vidal. Ahora cuando una persona que vio el afiche escuche a Majul hablar bien de Vidal y de Macri, y criticar a cualquier opositor, sabrá desde qué lugar habla, sabrá que no habla como periodista independiente.",Daniel Ayanian,sociedad,"Adepa condenó y calificó de ""ataque intimidatorio"" los afiches dirigidos al periodista Luis Majul",https://www.infobae.com/sociedad/2018/10/22/adepa-condeno-y-califico-de-ataque-intimidatorio-los-afiches-dirigidos-al-periodista-luis-majul/,0.15950842,0.19863188
14223,False,·,·,1,"Mil doscientos millones son 60 millones por cada mandatario participante. Los enemigos del gobierno se prenden en esta nota medio al pedo, cuando hace una semana, gracias al paro de los patriotas, el país perdió más de 30 mil millones. Se puede ser enemigo de Macri pero estas reuniones hay que hacerlas. El año próximo veremos la propuesta de los patriotas, aunque parece que hay demasiados caciques y hasta personajes notables como Diego y Tinelli pueden participar.",Eduardo Buffa,politica,El Gobierno gastará $1.200 millones en la organización del G20,https://www.infobae.com/politica/2018/10/01/el-gobierno-gastara-1-200-millones-en-la-organizacion-del-g20/&sa=U&ved=0ahUKEwiGp-Hyv5veAhUEvZAKHU3_A5AQFggkMAM&usg=AOvVaw3AojcSRyTANUnb8JHfXrQk,0.16834977,0.19863188
10985,True,3 sem,·,0,Ivan Kuzmuk ESTE DIARIO SE LEE EN MOSCU ????JAJA,Jorge Brunazzo,economia,"Nicolás Dujovne: ""Si no hay pesos, no hay con qué comprar los dólares""",https://www.infobae.com/economia/2018/09/29/nicolas-dujovne-si-no-hay-pesos-no-hay-con-que-comprar-los-dolares/&sa=U&ved=0ahUKEwir-qHAv5veAhVEHpAKHTy8CRIQFggfMAI&usg=AOvVaw1m_O9g6d4uZEb7L5tMoxRN,0.10356491,0.19863188
25540,True,1 sem,·,0,"Charles Russo , Lo mismo ocurre con la droga, sacan y publican tres kioscos, y por el otro lado aparecen seis, en lugar de atacar la causa fuente, hacen puro humo, la base real numero uno es blindar en un 100% las fronteras, tanto de mercadería como de extranjeros con prontuario . Segundo , volver a penalizar el consumo personal, dado que si se lo hace se empieza a controlar realmente a los usuarios y limitas absolutamente toda la circulación. El resto, por el momento es verso puro.",Pedro Birello de Soba,politica,Hay tiempo hasta el 18 de octubre para registrar celulares prepagos: podrían bloquear hasta 15 millones de líneas,https://www.infobae.com/politica/2018/10/10/hay-plazo-hasta-el-18-de-octubre-para-registrar-celulares-prepagos/&sa=U&ved=0ahUKEwi6pPGD9ZzeAhXHG5AKHQq3B-UQFgglMAM&usg=AOvVaw22_1qaJ3dkE6C2qnzZElSi,0.20850568,0.19806458
12811,False,3 sem,3,0,"Es increible como la periodista y algunos comentarios de los aca presentes sigue tratar de defebder lo indefendible . Segun el indec de AHORA la deuda era del 0.4 del PBI al final del 2015 ., Ahora es del 0.7 y subiendo . aumentaron la deuda en 105 mil millones de dolares . Provocaron una inflacion galopante que se come los salarios . Estan desmantelando la educacion y la salud publica . Le saban la plata a los jubilados... Eso si : la periodista se sincera cuando presenta como virtud del gobierno : "" realizar un experimento en dosis equilibradas de comunicación del siglo XXI con política tradicional, para dar como resultado una oferta política moderna "" Otra vez increible Es decir : saber mentir y manipular antes de una eleccion . ,",Marcelo Jorge Andino,politica,Los dos grandes activos que Cristina Kirchner le dejó a Mauricio Macri,https://www.infobae.com/politica/2018/09/30/los-dos-grandes-activos-que-cristina-kirchner-le-dejo-a-mauricio-macri/&sa=U&ved=0ahUKEwjG57rdv5veAhUCvZAKHSM-BYQQFggYMAE&usg=AOvVaw3LchoqwGnjAEGVNXwe38V4,0.19003175,0.19498992
14481,False,3 sem,3,1,"Pseudo periodista ""rodolfo palacios"" , el sr. Barreda ya cumplio su condena ; hasta cuando será perseguido? cuando cometió el homicidio calificado, no existia la figura de femicidio informese .-",Edgardo Crespi,sociedad,"Admiradores, selfies y pensión enrejada: la nueva vida del femicida Ricardo Barreda",https://www.infobae.com/sociedad/2018/10/01/admiradores-selfies-y-pension-enrejada-la-nueva-vida-del-femicida-ricardo-barreda/&sa=U&ved=0ahUKEwjg4ZHvv5veAhVHTZAKHQ0oBdMQFggZMAE&usg=AOvVaw2SuWtKnUTXrQpo1OlgUpS_,0.113990106,0.1882049
20676,False,2 sem,1,3,"Este diario de periodismo berreta obvió los aumentos en los servicios como la luz, el gas y el agua...claro...siempre ocultando la informacion que no conviene mostrar",Patrick Mills,economia,El indice de la pizza porteña: cuánto cuesta barrio por barrio,https://www.infobae.com/economia/2018/10/06/el-indice-de-la-pizza-portena-cuanto-cuesta-barrio-por-barrio/&sa=U&ved=0ahUKEwib86fTwJveAhXKhpAKHfPdCSEQFggZMAE&usg=AOvVaw1OO7OhgBz8Of4YHlLQuX4R,0.14769094,0.18654434
44057,False,2 d,14,3,"Majul nunca fue periodista, por eso esta nota es una nota sin sentido....seria como llamar poeta a Ginobili...o filosofo a Arnaldo Andre....una
absurdo.",Lorenz Frank Belice,sociedad,"Adepa condenó y calificó de ""ataque intimidatorio"" los afiches dirigidos al periodista Luis Majul",https://www.infobae.com/sociedad/2018/10/22/adepa-condeno-y-califico-de-ataque-intimidatorio-los-afiches-dirigidos-al-periodista-luis-majul/,0.14531854,0.18654434
37501,False,1 sem,2,0,"a shcurman lo creia un periodista mas serio, lo que es la necesidad les hace perder la dignidad",Vicky Culela,politica,Victoria Donda lanza un nuevo partido y sueña con una candidatura presidencial,https://www.infobae.com/politica/2018/10/17/victoria-donda-lanza-un-nuevo-partido-y-suena-con-una-candidatura-presidencial/&sa=U&ved=0ahUKEwi82--a-JzeAhVCgJAKHZ7VC7oQFgglMAM&usg=AOvVaw0r5bLdR2FCQhkcjaSXjqdE,0.10742158,0.18654434
38550,False,6 d,·,0,ESTA NOTA ES DE MAJUL?,Jorge Perez,economia,IPC Congreso: advierten que la inflación anual puede alcanzar al 48%,https://www.infobae.com/economia/2018/10/18/ipc-congreso-advierten-que-la-inflacion-anual-puede-alcanzar-al-48/&sa=U&ved=0ahUKEwjmmdut-JzeAhUJlpAKHcK9CyMQFggZMAE&usg=AOvVaw3ISl8vyKDiQxg7sCX5XZ3Z,0.073677726,0.18654434
3832,False,4 sem,11,0,"Recuerden que la esposa del ultraoficialista Majul es empleada de Michetti en el senado; recuerden también que el diminuto periodista Majul recibió mas de $14 millones del gobierno de la ciudad cuando Macri era jefe de gobierno, y también recuerden que recibió un millón de pesos del secretario de medios, Hernán Lombardi, por la edición de un videito de apenas 4 minutos de duración, ¿entienden por qué razón es un alcahuete de Macri y del poder económico?. Y no enumeré los sobres que seguramente recibe a cambio de defender el actual modelo económico que solamente beneficia al mundo especulativo y financiero, el pueblo pasa hambre mientras los grandes especuladores que invierten en LEBAC o LETES están de fiesta, el modelo actual fomenta la timba financiera y no la producción",Mirta Salto,politica,El paro afecta al país pero favorece a Mauricio Macri,https://www.infobae.com/politica/2018/09/25/el-paro-afecta-al-pais-pero-favorece-a-mauricio-macri/&sa=U&ved=0ahUKEwiH87z1vpveAhVBlJAKHdY5C4YQFgglMAM&usg=AOvVaw3CNg-KijWJXE5o3V3klpVp,0.15318273,0.18654434
28384,False,1 sem,4,5,"Analicen los periodos donde el periodista dice que aumentaron las exportaciones.
Respecto del 2001 2011 coincidio con la brutal devaluacion de Duhalde y el precio insolito de la soja ( llego a 630 dolares), cuando la soja bajo a 250 "" EL"" tuvo que pedirle plata al otro delirante de Chavez al 14% mas el bonus Antonini,
Tengamos claro que nuestras exportaciones son de comodities, por muchas razones no podemos mandar productos industrializados al mundo, salvo las cosechadoras de Angola, que fueron un exito.",Domingo Galoppo,economia,El plan Argentina Exporta parece puro voluntarismo,https://www.infobae.com/economia/2018/10/12/el-plan-argentinaexporta-parece-puro-voluntarismo/&sa=U&ved=0ahUKEwiCn-et9ZzeAhXEjpAKHcazCYAQFggTMAA&usg=AOvVaw2JsaHOj04yGGV1tOtz7r4t,0.16858706,0.18654434
